b0,b1,b2,b3,z.sd,phi.ROS,z
2.91407,-0.691269,0.751094,0.0309695,0.749493,7.39173,-0.881852583
2.93413,-0.686135,0.754169,0.103665,0.891366,9.56713,-0.070336244
2.94946,-0.629568,0.648938,0.187297,0.95541,10.2443,-0.068837234
2.95474,-0.625305,0.719545,0.175565,1.14979,11.0668,1.747126055
2.80304,-0.697867,0.593049,0.138479,0.900652,5.90767,-0.087472369
2.78366,-0.65877,0.596734,0.046061,0.970029,7.22202,-0.370512589
2.88798,-0.647682,0.618765,0.183055,1.01008,10.5427,1.317141906
2.97317,-0.73136,0.539896,0.20464,0.864125,9.30833,0.674566152
2.83396,-0.636618,0.659211,0.105182,0.951093,8.7255,0.431223337
2.94139,-0.628433,0.769665,0.050472,0.842064,8.56984,0.751327024
2.89972,-0.677819,0.729865,0.171034,0.94511,10.7235,-1.116814228
2.86346,-0.634909,0.62449,0.0997038,0.974757,11.5531,0.743444427
2.77343,-0.82258,0.561904,0.224102,0.931637,14.208,-1.335176187
2.77835,-0.90589,0.620856,0.358347,0.959221,10.2918,1.212344564
2.62255,-0.951725,0.609246,0.504125,0.88527,7.52688,-0.575992163
2.84659,-0.869113,0.659923,0.498235,1.02688,13.7892,2.861936707
2.89191,-0.777116,0.682086,0.414914,0.895325,13.6937,-0.518693289
2.88134,-0.789917,0.697532,0.301612,0.972257,13.738,0.811269843
2.85476,-0.628843,0.769119,0.316788,0.827197,7.27131,-0.581826153
2.79129,-0.743762,0.852472,0.11446,0.805274,6.583,0.133556236
2.86177,-0.800929,0.588568,0.221078,0.890017,10.9369,-0.962263735
2.83037,-0.774106,0.511381,0.258298,1.06466,16.2139,-0.542276759
2.82662,-0.740305,0.724043,0.305253,1.05488,7.70356,1.468935887
2.90867,-0.689967,0.620535,0.234456,0.926457,8.63185,1.120574866
2.97799,-0.707813,0.645292,0.360173,0.810465,10.0555,-0.851359598
2.88356,-0.642823,0.671949,0.381873,0.959437,9.68131,0.476448328
2.77006,-0.668313,0.600887,0.325898,1.01061,10.8024,-0.538071089
2.83914,-0.641409,0.672059,0.224319,1.09586,14.6465,0.733304779
2.80502,-0.549682,0.71571,0.00894269,1.11066,10.5962,1.015999362
2.89508,-0.542881,0.529666,0.179816,0.956644,7.06481,0.147027432
2.94588,-0.473119,0.618586,0.057456,0.877612,7.01816,0.212051428
2.94274,-0.487704,0.497644,0.126585,0.918647,5.51597,-0.535019182
3.01218,-0.453674,0.592548,0.299842,1.08016,6.89719,-0.103842348
2.91948,-0.71411,0.734434,0.278779,0.817202,13.029,0.994419802
2.92914,-0.779554,0.6691,0.287101,1.04247,10.2814,0.319731297
2.8592,-0.750779,0.775808,0.197499,1.00602,11.7641,-2.078712513
2.83727,-0.664887,0.741519,0.252763,0.880761,12.8067,-0.656750793
2.874,-0.703053,0.655031,0.251769,0.888808,9.83292,0.157087676
2.92116,-0.799548,0.66339,0.297864,0.823263,12.0756,0.900406316
2.87494,-0.725388,0.641735,0.296304,0.870294,11.1783,-0.015796587
2.87368,-0.728624,0.758182,0.342711,0.851836,11.9187,0.992860275
2.85909,-0.701424,0.550611,0.511655,0.816225,11.8198,-1.899667725
2.80272,-0.672438,0.640072,0.48717,0.76421,11.6005,-0.125822093
2.7566,-0.671815,0.748913,0.506739,1.03674,13.7729,0.318727337
2.88653,-0.738107,0.757019,0.563688,1.00088,11.0636,0.187257553
2.88301,-0.709246,0.84432,0.568973,0.889718,10.7184,1.039582049
2.90976,-0.488641,0.880882,0.404375,0.84929,9.66669,-0.531857753
3.09684,-0.453447,0.901293,0.269797,0.880068,9.75229,0.707979997
3.15306,-0.585641,0.843325,0.369063,1.03225,11.912,-1.780463799
2.97626,-0.545372,0.669392,0.35074,0.998301,8.475,0.451130055
2.83606,-0.580638,0.553908,0.197227,1.05572,8.12853,-0.301847673
2.92759,-0.627344,0.557016,0.408981,0.954468,8.48445,0.041726747
2.87628,-0.688793,0.537288,0.44996,0.912772,10.1354,-0.931961565
2.85372,-0.667115,0.565085,0.412519,0.959487,7.23065,0.010817008
2.83705,-0.748394,0.74223,0.361592,0.938832,9.48914,-0.203544341
2.69523,-0.585922,0.512691,0.184402,0.869578,7.00216,0.918200516
2.84476,-0.579551,0.594935,0.0815267,0.936609,6.70651,-0.009421564
2.87025,-0.79726,0.564532,0.198497,0.855938,8.33138,0.717003059
2.87008,-0.715227,0.621019,0.0845951,0.927783,8.14376,2.436907766
2.89591,-0.505735,0.628681,0.113183,0.907908,9.16602,1.10829066
2.84391,-0.69555,0.62492,0.0718367,0.954783,11.3971,0.004547801
2.89177,-0.664594,0.600419,-0.047313,0.977767,8.83986,-0.077699456
2.81211,-0.73111,0.631246,0.0198487,1.01508,10.3009,1.250422164
2.80007,-0.649555,0.691564,0.174553,1.1399,12.7604,-1.207937363
2.85048,-0.686395,0.755438,0.385147,0.96932,9.47435,-2.408692403
2.84782,-0.732771,0.707055,0.213692,0.803913,8.79409,-0.083150966
2.86498,-0.749082,0.652127,0.366694,0.922665,9.72189,0.105060359
2.87814,-0.708652,0.763085,0.181445,0.845791,9.53494,0.504387069
2.79068,-0.697549,0.706997,0.104989,1.03333,14.6265,-0.627390693
2.90975,-0.702872,0.71572,0.161378,0.87337,12.1462,1.595036835
2.98286,-0.70355,0.750874,0.129482,0.891409,10.3655,-0.018228537
2.86837,-0.603241,0.870291,0.0626256,0.83411,9.58145,-0.541855405
2.89618,-0.608102,0.617031,0.258512,0.885003,9.26832,-1.238550324
2.85643,-0.604587,0.5329,0.0438506,1.02102,8.79153,-2.078438911
2.79678,-0.537194,0.615863,0.0245252,0.957866,7.20834,0.71082794
2.81307,-0.651224,0.536994,0.0414066,1.00527,8.30119,-0.151958741
2.81603,-0.687653,0.573875,-0.0450669,1.09779,10.4573,-0.59598252
2.76598,-0.768476,0.541184,0.088814,1.13673,8.20118,0.533784201
2.93342,-0.71491,0.590412,0.177689,0.970412,12.6817,-0.275408513
2.96474,-0.763954,0.615868,0.270745,0.946124,9.27774,-1.055105366
3.01425,-0.785377,0.600757,0.253437,0.922999,7.57913,0.759081098
2.84835,-0.733583,0.534369,0.0262715,0.903824,10.8851,-1.298381179
2.94531,-0.723262,0.604841,0.0593163,1.04557,13.0366,0.529105385
2.98059,-0.528537,0.514743,0.12516,1.07306,8.47137,1.245318275
3.00805,-0.646738,0.676449,0.278498,1.0542,10.0074,-0.544180567
2.9837,-0.591227,0.631224,0.155634,1.03585,10.2205,-2.796339214
2.91913,-0.687649,0.528312,0.178138,0.873929,8.72557,1.504194462
2.82171,-0.699412,0.436843,0.223628,0.985481,6.91366,-1.905219201
2.88093,-0.59233,0.654507,0.155986,0.974497,6.7737,0.860924585
2.93509,-0.573281,0.614031,0.131896,1.02852,5.91375,0.869663113
2.92446,-0.542308,0.751308,0.0786815,0.879432,7.54268,1.494655034
2.86889,-0.550372,0.622341,0.0436534,0.957791,6.77583,0.634314554
2.94732,-0.67235,0.611903,0.0664936,0.969746,7.47134,-0.708658806
2.84708,-0.647568,0.698779,0.130998,0.757307,6.10267,0.028498433
2.83031,-0.69843,0.722503,0.288506,0.940979,9.69755,1.694798745
2.89866,-0.753174,0.658442,0.324047,0.82675,6.90555,-0.159100836
2.95879,-0.805614,0.6798,0.214671,0.968018,8.31332,1.506652177
2.95285,-0.695754,0.673346,0.214992,0.96405,8.00129,-1.816210084
2.87277,-0.832047,0.686925,-0.0199972,0.82526,6.7926,-0.51158887
2.92993,-0.834896,0.588824,0.105194,0.870754,12.8075,-0.957827366
2.90039,-0.731991,0.633451,0.170992,0.89745,8.26639,0.706041645
2.86483,-0.679811,0.630383,0.233136,0.837955,8.86122,0.557451808
2.95772,-0.663009,0.549395,0.214399,0.870516,7.47113,-0.342996332
3.01361,-0.671988,0.498999,0.271496,0.968401,9.9003,0.334822213
2.93932,-0.684781,0.5395,0.257543,0.840382,7.25884,1.390873993
2.91563,-0.647555,0.53385,0.215977,1.02171,9.45795,-0.434598612
2.84949,-0.715458,0.594572,0.197905,0.833376,7.20605,-0.618782403
2.76293,-0.726634,0.425545,0.248129,1.02567,11.1885,0.539996058
2.8716,-0.695192,0.621406,0.256891,0.847103,10.9627,0.05925356
2.88068,-0.727134,0.556507,0.273154,0.931127,10.972,-0.576887751
2.82535,-0.701343,0.501537,0.357705,1.12127,8.64843,-0.076835364
2.77841,-0.827015,0.557372,0.223607,1.01195,10.6607,0.16434866
2.64603,-0.707691,0.470874,0.0620715,0.990927,6.75417,-1.074100202
2.83269,-0.873445,0.573933,0.190824,0.818562,6.40792,-1.389201502
2.92312,-0.86664,0.711837,0.0794318,0.96919,8.25316,-0.442319581
2.8741,-0.938222,0.625143,0.213201,0.973867,12.3561,1.405211116
2.89277,-0.914956,0.729788,0.284359,0.91574,14.0155,-1.086170717
2.93534,-0.947364,0.897443,0.28313,1.00819,16.2614,0.747549226
3.12165,-0.964125,0.918527,0.313365,0.861045,11.9489,0.008571941
3.14009,-0.917033,0.782691,0.266854,0.817771,12.8376,-0.745911766
3.06439,-0.781522,0.746938,0.197172,0.905402,14.476,0.772042279
3.04124,-0.747853,0.849597,0.147619,0.976472,13.156,1.238805734
3.0345,-0.813766,0.777569,-0.00622607,0.891224,9.694,-0.25170773
2.91635,-0.773949,0.739053,0.0625181,0.842237,8.61827,-0.655830444
2.92444,-0.659114,0.858236,0.158459,1.0241,11.1381,-1.010290568
2.86432,-0.514624,0.831416,0.296082,0.83214,9.7025,0.441230474
2.91941,-0.537644,0.857544,0.204678,0.892545,10.572,-0.968682791
2.90645,-0.595577,0.901836,0.281838,1.21922,11.7614,2.027274979
2.98761,-0.536012,0.813918,0.240882,1.01874,11.3669,0.341045287
3.04791,-0.451828,0.781699,0.178142,0.850307,12.1338,-0.44447133
2.88963,-0.436116,0.920737,0.0987357,0.944029,10.3813,0.879738741
2.8579,-0.483996,0.84531,0.126811,0.981309,7.93478,0.253425306
2.90076,-0.599015,0.958403,0.018373,0.920347,5.84305,-1.505458995
2.84426,-0.558898,0.688675,0.0842343,0.866001,6.0179,-0.347197736
2.78262,-0.563652,0.553656,0.228609,1.036,9.035,-0.266499759
2.79275,-0.525417,0.542159,0.336864,1.0463,8.45228,1.569614388
2.85029,-0.610634,0.67078,0.201175,0.960769,10.5496,1.228448633
2.8515,-0.527117,0.852793,0.21804,0.828357,9.99164,-1.134865584
2.81358,-0.649018,0.665992,0.100989,0.827155,9.31916,1.334280361
2.80441,-0.749327,0.580341,0.0155954,0.819295,6.78195,-0.39736264
2.79496,-0.681473,0.669297,0.0113963,0.820228,6.86846,0.816466125
2.72006,-0.596861,0.631079,0.0124841,0.873479,4.49495,-1.333232102
2.79362,-0.580118,0.613681,0.236042,0.867532,5.95404,-1.19919476
2.86217,-0.719476,0.576031,0.208567,0.862662,8.10215,0.398985064
3.02399,-0.666617,0.647616,0.226964,0.888953,8.03931,0.743463933
3.00628,-0.529984,0.759881,0.153099,0.863156,8.8853,0.80903064
2.9443,-0.588444,0.680928,0.255861,0.865214,7.92585,0.632401341
2.83786,-0.647621,0.663349,0.0641469,0.876571,7.82553,-0.927414299
2.86623,-0.565444,0.784058,0.269027,0.973317,10.5394,0.871648857
2.90227,-0.65223,0.795198,0.316331,0.704437,9.86962,0.841667569
2.85832,-0.659342,0.651688,0.213117,0.909152,8.35806,0.589148335
2.73415,-0.487875,0.840643,0.0225538,0.900558,10.9497,-0.488523198
2.81864,-0.620789,0.808745,0.11131,0.823129,11.5037,0.948707176
2.7981,-0.508625,0.831708,0.19174,0.953069,8.34243,1.521408753
2.76693,-0.70709,0.694451,0.177512,0.83396,6.71251,1.151102186
2.81552,-0.733468,0.648348,0.182227,0.796197,7.38707,0.488248492
2.84548,-0.714489,0.628411,0.197663,0.724821,6.78663,0.087188363
2.78843,-0.764795,0.643671,0.357662,0.874936,5.61678,2.405701301
2.82303,-0.65252,0.568294,0.217803,0.946177,8.34133,0.619222331
2.91845,-0.691511,0.630171,0.202482,0.984923,12.3708,0.21119075
2.88277,-0.806475,0.742825,0.251794,0.977927,14.2963,0.32984605
2.95586,-0.797979,0.819936,0.270572,0.838526,14.9917,-0.496249777
2.99968,-0.675899,0.686795,0.254729,0.785266,9.89123,-0.462765843
2.94132,-0.700354,0.534274,0.23551,0.932931,8.16661,0.117915817
2.8117,-0.637776,0.649635,0.0656002,0.841892,8.30201,2.568624706
2.8325,-0.600236,0.749532,0.218674,0.83352,7.76881,-0.538896191
2.86192,-0.581629,0.806735,0.342916,0.938023,13.5895,0.988193034
2.95575,-0.608927,0.86899,0.329123,0.889023,10.7983,-1.021229664
2.9466,-0.848852,0.780821,0.25968,0.903797,12.2486,-0.103262226
2.98151,-0.830923,0.68699,0.371497,0.990154,9.2272,1.1479877
3.00457,-0.842099,0.632894,0.403472,0.952037,12.468,1.144582852
2.78551,-0.762759,0.623376,0.366835,0.987052,12.4285,2.213665889
2.82632,-0.686874,0.59711,0.222457,0.91065,13.1201,-1.446299419
2.89271,-0.658406,0.721892,0.0904369,0.819132,7.49207,0.003420685
2.94291,-0.78444,0.630499,0.198286,0.805178,8.57068,-0.217498708
2.95147,-0.760814,0.554574,0.16389,0.856235,7.42218,-0.628664408
2.79829,-0.690977,0.535734,0.208109,0.935142,9.88867,0.444331575
2.79581,-0.730341,0.57816,0.277893,0.928346,7.40402,0.788254975
2.84544,-0.656803,0.608014,0.289511,0.893602,9.7774,-0.548745447
2.80571,-0.503793,0.57568,0.124668,0.980084,7.92017,0.606334849
2.95869,-0.474082,0.554656,0.0974602,1.01017,9.02899,1.175628052
2.95153,-0.451591,0.522134,0.0712694,1.00354,6.88494,0.195413835
2.94904,-0.474285,0.440633,0.0429217,0.89467,6.47417,0.71520618
2.96618,-0.590588,0.768989,0.0950432,0.977412,6.45227,1.231814199
2.99062,-0.54168,0.696217,0.252507,0.992347,7.92825,-0.287505311
3.05349,-0.546768,0.758363,0.303856,0.845332,9.2948,-0.385527258
2.93043,-0.554999,0.777409,0.468274,0.970522,9.43745,0.208715635
2.98621,-0.777209,0.896502,0.457821,0.880105,16.4395,-0.209831718
3.01082,-0.76917,0.841739,0.402707,0.856855,10.9157,0.246963873
3.0577,-0.817723,0.698456,0.511601,0.983514,17.4667,-1.523954983
2.95805,-0.814114,0.551335,0.399068,0.96748,12.2136,0.172511149
2.96811,-0.840715,0.518581,0.318373,1.11772,12.3409,1.834276855
2.92324,-0.941742,0.638092,0.36785,1.04838,10.0707,1.179009875
2.85445,-0.772987,0.727092,0.210312,0.944421,11.9484,-0.229535034
2.88838,-0.703106,0.688886,0.408171,0.93303,6.81719,1.618134911
3.06113,-0.632186,0.555252,0.246508,1.05252,10.7114,0.545574801
2.9229,-0.497594,0.745398,0.0346034,0.883218,7.13698,0.608124405
3.03467,-0.561076,0.731316,0.0322472,1.08987,8.50439,-1.170799992
3.07482,-0.835808,0.693927,0.105584,0.860788,8.03766,0.738282362
2.92404,-0.698903,0.566196,0.369324,0.751217,7.55956,-0.285212202
3.01586,-0.735674,0.570591,0.354422,0.792118,8.35135,-0.431231952
3.14061,-0.729419,0.669332,0.280746,1.02878,11.7287,1.383666688
3.16309,-0.692952,0.681271,0.138047,1.03522,11.3022,1.025763994
2.98068,-0.753118,0.503867,0.261014,1.02743,8.3912,-0.347833954
3.07777,-0.733108,0.616699,0.171678,0.940215,6.85302,0.967156492
3.03136,-0.803271,0.581535,0.18998,0.917599,9.91769,-0.242379037
2.95991,-0.728009,0.580272,0.105269,0.879073,11.226,-0.023818835
2.94501,-0.849458,0.587758,0.182314,0.896582,10.4866,-0.04766295
2.87376,-0.764125,0.46621,0.20092,0.922612,8.70839,-0.381026177
2.95565,-0.633464,0.663841,0.184994,0.964015,9.29815,1.374591822
2.82683,-0.653307,0.681649,0.223518,0.84223,11.1328,0.601902337
2.74758,-0.641764,0.706779,0.273434,0.913498,8.81721,-0.12602745
2.82112,-0.671445,0.778302,0.37511,0.796686,8.5,0.818631589
2.92506,-0.823192,0.537794,0.432541,0.860596,11.9146,-0.848065781
2.89975,-0.679558,0.687857,0.474127,1.03187,10.9899,1.33832765
2.9401,-0.712497,0.685681,0.319158,0.993755,8.09897,1.965231903
2.97461,-0.704116,0.663766,0.323005,0.827075,10.7932,-1.119414424
3.0112,-0.62418,0.639043,0.273546,1.0169,10.5422,1.493746127
3.01254,-0.710737,0.529571,0.281539,1.00712,9.72201,-2.656891311
3.02839,-0.654844,0.688003,0.238898,1.02169,7.47158,-0.590587234
2.91724,-0.424906,0.605745,0.347108,0.897042,5.93216,0.317941372
2.96395,-0.40809,0.715554,0.190039,0.927062,8.51636,-1.418143687
3.00406,-0.429979,0.58093,0.0788281,1.03793,8.27646,1.750463214
3.02278,-0.580959,0.469029,0.219696,1.08369,8.66968,-1.001147994
2.83581,-0.728903,0.378182,0.230765,0.829028,7.23975,1.003672617
2.86366,-0.724469,0.375311,0.355131,0.868169,7.92836,0.570184476
2.88966,-0.810456,0.438779,0.223709,0.826421,7.98058,-0.626748488
2.92306,-0.662254,0.540537,0.240426,0.976749,7.20153,1.857894269
2.98492,-0.620813,0.525206,0.291045,0.929153,10.2206,0.461366478
2.98898,-0.549727,0.606694,0.276289,0.955512,7.85281,1.355560054
2.88645,-0.442167,0.689963,0.161104,0.933389,9.29505,-0.303189292
2.80574,-0.585498,0.744462,-0.0649878,0.913747,7.32107,1.564341261
2.80525,-0.576722,0.746441,0.225507,0.989117,7.56608,-0.827575521
2.8344,-0.799267,0.649794,0.246094,0.863079,9.46933,1.488404528
2.8363,-0.779237,0.70408,0.21181,0.831901,7.60676,0.282168829
2.7835,-0.674542,0.619565,0.167672,0.890963,5.03803,-0.390526604
2.74285,-0.590158,0.625455,0.427612,0.904155,8.91923,-0.53048408
2.68855,-0.658042,0.7073,0.32739,0.937129,11.3281,0.432528816
2.68264,-0.704757,0.718914,0.330344,1.08087,12.2446,-0.213972831
2.74431,-0.725381,0.751695,0.307729,0.816518,9.00878,0.451856122
2.74235,-0.686458,0.700882,0.265096,0.767091,6.66748,0.430059731
2.81167,-0.547391,0.736992,0.177927,1.0388,6.96967,0.390457498
2.73802,-0.703665,0.660189,0.14178,0.995475,6.74044,-0.306585278
2.77347,-0.68392,0.614134,0.0340793,0.822192,5.9047,0.768479845
2.84773,-0.761082,0.54411,0.22605,1.01306,7.90691,0.38953055
2.86575,-0.732868,0.724661,0.261731,0.865389,9.50766,0.961852644
2.81667,-0.726408,0.750431,0.263349,0.875017,9.13621,-1.552350734
2.88265,-0.679786,0.690439,0.114922,0.90518,8.35079,1.128257531
2.95532,-0.606813,0.69429,0.100597,1.10566,10.0194,-1.855492458
3.02672,-0.734784,0.59945,0.195699,0.940985,9.78341,0.869089154
2.91376,-0.618155,0.542809,0.244256,0.806639,9.62016,-0.011705744
2.93891,-0.543447,0.669837,0.249318,1.0171,11.2485,-0.910310283
2.9902,-0.556006,0.678037,0.185534,0.845225,8.37076,-0.110707184
3.01016,-0.511356,0.767072,0.261677,0.956808,7.62771,-0.059906578
3.02392,-0.481421,0.627354,0.17638,0.893522,6.93137,0.578783019
2.97657,-0.701658,0.650537,0.27075,0.902044,9.51199,-0.807246197
2.93473,-0.699572,0.629142,0.126021,0.68718,7.13457,-0.626348574
2.90065,-0.566451,0.63646,0.12611,0.92674,6.98237,-0.55327585
2.78306,-0.602032,0.642284,0.130369,1.05553,6.62513,-1.272530364
2.79148,-0.542534,0.638008,0.237508,0.959419,8.02764,0.664177382
2.86565,-0.632243,0.547375,0.226518,1.00965,8.41034,-0.391249444
2.76273,-0.676851,0.663165,0.175701,0.890504,8.00157,-0.547974086
2.86841,-0.61814,0.740911,0.295258,0.851453,8.38456,-0.406359502
2.92331,-0.614634,0.659509,0.247275,0.874901,9.47058,-0.798804103
2.83829,-0.678143,0.584668,0.160436,0.940796,9.16233,0.751767874
2.95654,-0.752021,0.547556,0.163622,0.905618,7.27518,0.005853465
3.0249,-0.772177,0.549643,0.246841,1.03393,14.0408,-0.59271686
2.98379,-0.731417,0.667187,0.194203,0.931228,13.7712,-0.140427517
3.11506,-0.72128,0.708534,0.284198,1.10293,10.9921,1.944000526
3.04415,-0.742882,0.791709,0.261051,0.813042,10.6845,1.066411655
3.01559,-0.709258,0.69141,0.192286,0.853625,7.68957,-0.612080926
2.87563,-0.665858,0.666038,0.208143,0.929214,9.39867,-0.196123875
3.00723,-0.692588,0.682359,0.281315,0.887179,14.1147,0.899050554
2.96288,-0.782662,0.624368,0.205267,1.02118,12.6479,0.262462582
3.10513,-0.71805,0.676693,0.337993,0.941221,13.9716,-0.995623556
3.13515,-0.809605,0.610535,0.237984,0.929266,12.294,1.127666534
3.10978,-0.770884,0.574907,0.420648,1.03985,10.781,0.083147372
3.01914,-0.796836,0.643527,0.258943,0.966818,14.9484,-0.703908512
2.94877,-0.798599,0.391986,0.475979,0.87248,7.53776,-1.704943203
3.02317,-0.766346,0.576116,0.279584,0.781393,8.14087,0.47752663
2.92875,-0.654252,0.601858,0.168776,1.01851,6.94799,-0.953092177
2.87833,-0.774702,0.561471,0.119258,0.858089,10.658,-1.470214276
2.88383,-0.809217,0.435168,0.260591,1.06249,9.68755,1.469918904
3.0403,-0.758457,0.395816,0.311384,1.09246,11.9582,-2.622177216
2.94793,-0.800066,0.525965,0.278662,0.906742,10.0469,1.567745451
2.9346,-0.831216,0.589828,0.282345,0.879843,11.4623,0.343927771
2.95482,-0.835955,0.432456,0.250144,0.948368,8.21528,0.710342229
2.8278,-0.834362,0.581908,0.37894,1.01659,11.0679,0.210637491
2.87979,-0.890036,0.586251,0.416499,0.991611,8.73191,-0.894079804
2.93746,-0.853376,0.637657,0.3322,0.906161,9.71633,-0.054572865
2.88353,-0.720181,0.538779,0.349185,0.926299,7.40359,0.426545212
2.82307,-0.748445,0.697669,0.0579644,0.963096,12.0706,0.765787461
2.80732,-0.690611,0.715602,0.0826204,1.07551,9.73136,0.899477521
2.68959,-0.697711,0.675394,0.165796,0.908966,11.3844,-0.283126503
2.6984,-0.832678,0.751849,0.148671,0.973176,8.50204,-0.055367483
2.63836,-0.828869,0.795324,0.0961301,0.972997,7.46426,1.109047392
2.69167,-0.746674,0.684717,-0.0391033,0.882588,11.2762,-0.064146168
2.86259,-0.793942,0.652561,-0.0944786,1.01125,12.6568,0.733806173
2.83689,-0.873124,0.491736,-0.139426,0.89285,9.00681,-0.833597993
2.87743,-0.932663,0.606294,-0.105829,0.94532,10.1931,0.165233978
2.90776,-0.954345,0.515833,0.00807094,1.14404,12.1212,0.252572439
2.92932,-0.904925,0.652655,-0.0840249,0.920954,9.10513,0.890640665
2.81155,-0.741889,0.768686,0.0342992,0.850938,9.12327,-0.202038684
2.89739,-0.800156,0.771819,0.0273605,0.924594,10.2503,1.373739231
2.89423,-0.673928,0.794732,0.0558048,0.95519,12.473,-1.350018136
2.94558,-0.71065,0.684508,0.120516,0.902159,12.4399,-0.494427534
2.91114,-0.632048,0.73215,0.048933,0.882159,10.9478,-0.622986503
2.8953,-0.730227,0.666863,-0.000910235,0.972243,6.31294,1.074990958
2.8707,-0.666355,0.85099,0.0545717,1.00378,11.9845,-0.679271744
2.93773,-0.818876,0.646568,0.147766,0.937222,12.8605,-1.785789082
2.94841,-0.728267,0.604871,0.378157,0.861888,9.15666,-0.818710536
2.90188,-0.538327,0.580826,0.354237,0.905332,7.24688,-0.321656377
2.95024,-0.578413,0.593028,0.318196,1.0255,9.38216,0.902543867
2.9974,-0.759697,0.596974,0.164827,0.964825,11.6681,0.019241006
2.92192,-0.807515,0.535711,0.213399,0.951251,20.9173,-0.403193269
2.842,-0.59265,0.655544,0.109933,1.10259,11.5732,-0.841835687
2.7998,-0.633822,0.825935,0.0580925,0.984801,13.3994,-2.868612086
2.7353,-0.623556,0.71614,0.0173624,0.976261,11.3754,-1.087840078
